ORIGIN_CITY_NAME,weekday_name,HOUR,FL_NUM
"Honolulu, HI",SATURDAY,13,181
"Honolulu, HI",SATURDAY,14,202
"Honolulu, HI",SATURDAY,15,186
"Honolulu, HI",SATURDAY,16,155
"Honolulu, HI",SATURDAY,17,118
"Honolulu, HI",SATURDAY,18,81
"Honolulu, HI",SATURDAY,19,97
"Honolulu, HI",SATURDAY,20,85
"Honolulu, HI",SATURDAY,21,124
"Honolulu, HI",SATURDAY,22,76
"Honolulu, HI",SATURDAY,23,30
"Honolulu, HI",SATURDAY,24,3
"Honolulu, HI",SUNDAY,0,7
"Honolulu, HI",SUNDAY,1,1
"Honolulu, HI",SUNDAY,4,23
"Honolulu, HI",SUNDAY,5,29
"Honolulu, HI",SUNDAY,6,72
"Honolulu, HI",SUNDAY,7,159
"Honolulu, HI",SUNDAY,8,109
"Honolulu, HI",SUNDAY,9,90
"Honolulu, HI",SUNDAY,10,84
"Honolulu, HI",SUNDAY,11,102
"Honolulu, HI",SUNDAY,12,158
"Honolulu, HI",SUNDAY,13,175
"Honolulu, HI",SUNDAY,14,188
"Honolulu, HI",SUNDAY,15,172
"Honolulu, HI",SUNDAY,16,137
"Honolulu, HI",SUNDAY,17,115
"Honolulu, HI",SUNDAY,18,91
"Honolulu, HI",SUNDAY,19,111
"Honolulu, HI",SUNDAY,20,113
"Honolulu, HI",SUNDAY,21,105
"Honolulu, HI",SUNDAY,22,70
"Honolulu, HI",SUNDAY,23,25
"Honolulu, HI",THURSDAY,0,9
"Honolulu, HI",THURSDAY,1,2
"Honolulu, HI",THURSDAY,2,1
"Honolulu, HI",THURSDAY,4,45
"Honolulu, HI",THURSDAY,5,73
"Honolulu, HI",THURSDAY,6,96
"Honolulu, HI",THURSDAY,7,148
"Honolulu, HI",THURSDAY,8,121
"Honolulu, HI",THURSDAY,9,85
"Honolulu, HI",THURSDAY,10,85
"Honolulu, HI",THURSDAY,11,118
"Honolulu, HI",THURSDAY,12,137
"Honolulu, HI",THURSDAY,13,189
"Honolulu, HI",THURSDAY,14,209
"Honolulu, HI",THURSDAY,15,153
"Honolulu, HI",THURSDAY,16,154
"Honolulu, HI",THURSDAY,17,124
"Honolulu, HI",THURSDAY,18,78
"Honolulu, HI",THURSDAY,19,106
"Honolulu, HI",THURSDAY,20,104
"Honolulu, HI",THURSDAY,21,115
"Honolulu, HI",THURSDAY,22,71
"Honolulu, HI",THURSDAY,23,30
"Honolulu, HI",TUESDAY,0,5
"Honolulu, HI",TUESDAY,1,1
"Honolulu, HI",TUESDAY,4,47
"Honolulu, HI",TUESDAY,5,61
"Honolulu, HI",TUESDAY,6,86
"Honolulu, HI",TUESDAY,7,141
"Honolulu, HI",TUESDAY,8,114
"Honolulu, HI",TUESDAY,9,76
"Honolulu, HI",TUESDAY,10,78
"Honolulu, HI",TUESDAY,11,110
"Honolulu, HI",TUESDAY,12,131
"Honolulu, HI",TUESDAY,13,178
"Honolulu, HI",TUESDAY,14,195
"Honolulu, HI",TUESDAY,15,136
"Honolulu, HI",TUESDAY,16,127
"Honolulu, HI",TUESDAY,17,103
"Honolulu, HI",TUESDAY,18,74
"Honolulu, HI",TUESDAY,19,84
"Honolulu, HI",TUESDAY,20,87
"Honolulu, HI",TUESDAY,21,100
"Honolulu, HI",TUESDAY,22,71
"Honolulu, HI",TUESDAY,23,27
"Honolulu, HI",WEDNESDAY,0,8
"Honolulu, HI",WEDNESDAY,2,1
"Honolulu, HI",WEDNESDAY,3,2
"Honolulu, HI",WEDNESDAY,4,43
"Honolulu, HI",WEDNESDAY,5,80
"Honolulu, HI",WEDNESDAY,6,82
"Honolulu, HI",WEDNESDAY,7,156
"Honolulu, HI",WEDNESDAY,8,116
"Honolulu, HI",WEDNESDAY,9,80
"Honolulu, HI",WEDNESDAY,10,84
"Honolulu, HI",WEDNESDAY,11,102
"Honolulu, HI",WEDNESDAY,12,140
"Honolulu, HI",WEDNESDAY,13,176
"Honolulu, HI",WEDNESDAY,14,187
"Honolulu, HI",WEDNESDAY,15,139
"Honolulu, HI",WEDNESDAY,16,141
"Honolulu, HI",WEDNESDAY,17,115
"Honolulu, HI",WEDNESDAY,18,76
"Honolulu, HI",WEDNESDAY,19,80
"Honolulu, HI",WEDNESDAY,20,74
"Honolulu, HI",WEDNESDAY,21,97
"Honolulu, HI",WEDNESDAY,22,65
"Honolulu, HI",WEDNESDAY,23,40
"Houston, TX",FRIDAY,0,54
"Houston, TX",FRIDAY,1,3
"Houston, TX",FRIDAY,4,12
"Houston, TX",FRIDAY,5,136
"Houston, TX",FRIDAY,6,290
"Houston, TX",FRIDAY,7,701
"Houston, TX",FRIDAY,8,698
"Houston, TX",FRIDAY,9,552
"Houston, TX",FRIDAY,10,742
"Houston, TX",FRIDAY,11,466
"Houston, TX",FRIDAY,12,679
"Houston, TX",FRIDAY,13,567
"Houston, TX",FRIDAY,14,665
"Houston, TX",FRIDAY,15,606
"Houston, TX",FRIDAY,16,402
"Houston, TX",FRIDAY,17,643
"Houston, TX",FRIDAY,18,438
"Houston, TX",FRIDAY,19,863
"Houston, TX",FRIDAY,20,358
"Houston, TX",FRIDAY,21,632
"Houston, TX",FRIDAY,22,206
"Houston, TX",FRIDAY,23,33
"Houston, TX",MONDAY,0,21
"Houston, TX",MONDAY,2,1
"Houston, TX",MONDAY,4,11
"Houston, TX",MONDAY,5,127
"Houston, TX",MONDAY,6,278
"Houston, TX",MONDAY,7,679
"Houston, TX",MONDAY,8,649
"Houston, TX",MONDAY,9,524
"Houston, TX",MONDAY,10,695
"Houston, TX",MONDAY,11,426
"Houston, TX",MONDAY,12,633
"Houston, TX",MONDAY,13,561
"Houston, TX",MONDAY,14,661
"Houston, TX",MONDAY,15,560
"Houston, TX",MONDAY,16,379
"Houston, TX",MONDAY,17,596
"Houston, TX",MONDAY,18,440
"Houston, TX",MONDAY,19,769
"Houston, TX",MONDAY,20,314
"Houston, TX",MONDAY,21,597
"Houston, TX",MONDAY,22,164
"Houston, TX",MONDAY,23,36
"Houston, TX",SATURDAY,0,59
"Houston, TX",SATURDAY,1,4
"Houston, TX",SATURDAY,2,1
"Houston, TX",SATURDAY,4,5
"Houston, TX",SATURDAY,5,72
"Houston, TX",SATURDAY,6,208
"Houston, TX",SATURDAY,7,497
"Houston, TX",SATURDAY,8,589
"Houston, TX",SATURDAY,9,484
"Houston, TX",SATURDAY,10,760
"Houston, TX",SATURDAY,11,446
"Houston, TX",SATURDAY,12,475
"Houston, TX",SATURDAY,13,405
"Houston, TX",SATURDAY,14,585
"Houston, TX",SATURDAY,15,493
"Houston, TX",SATURDAY,16,264
"Houston, TX",SATURDAY,17,417
"Houston, TX",SATURDAY,18,356
"Houston, TX",SATURDAY,19,585
"Houston, TX",SATURDAY,20,210
"Houston, TX",SATURDAY,21,458
"Houston, TX",SATURDAY,22,53
"Houston, TX",SATURDAY,23,35
"Houston, TX",SUNDAY,0,105
"Houston, TX",SUNDAY,1,3
"Houston, TX",SUNDAY,4,15
"Houston, TX",SUNDAY,5,76
"Houston, TX",SUNDAY,6,163
"Houston, TX",SUNDAY,7,471
"Houston, TX",SUNDAY,8,635
"Houston, TX",SUNDAY,9,442
"Houston, TX",SUNDAY,10,709
"Houston, TX",SUNDAY,11,475
"Houston, TX",SUNDAY,12,649
"Houston, TX",SUNDAY,13,513
"Houston, TX",SUNDAY,14,638
"Houston, TX",SUNDAY,15,565
"Houston, TX",SUNDAY,16,382
"Houston, TX",SUNDAY,17,579
"Houston, TX",SUNDAY,18,439
"Houston, TX",SUNDAY,19,783
"Houston, TX",SUNDAY,20,342
"Houston, TX",SUNDAY,21,556
"Houston, TX",SUNDAY,22,223
"Houston, TX",SUNDAY,23,65
"Houston, TX",THURSDAY,0,49
"Houston, TX",THURSDAY,1,2
"Houston, TX",THURSDAY,4,11
"Houston, TX",THURSDAY,5,143
"Houston, TX",THURSDAY,6,287
"Houston, TX",THURSDAY,7,745
"Houston, TX",THURSDAY,8,724
"Houston, TX",THURSDAY,9,536
"Houston, TX",THURSDAY,10,773
"Houston, TX",THURSDAY,11,454
"Houston, TX",THURSDAY,12,675
"Houston, TX",THURSDAY,13,560
"Houston, TX",THURSDAY,14,688
"Houston, TX",THURSDAY,15,583
"Houston, TX",THURSDAY,16,381
"Houston, TX",THURSDAY,17,613
"Houston, TX",THURSDAY,18,412
"Houston, TX",THURSDAY,19,814
"Houston, TX",THURSDAY,20,330
"Houston, TX",THURSDAY,21,615
"Houston, TX",THURSDAY,22,193
"Houston, TX",THURSDAY,23,26
"Houston, TX",TUESDAY,0,19
"Houston, TX",TUESDAY,2,1
"Houston, TX",TUESDAY,4,12
"Houston, TX",TUESDAY,5,121
"Houston, TX",TUESDAY,6,254
"Houston, TX",TUESDAY,7,669
"Houston, TX",TUESDAY,8,658
"Houston, TX",TUESDAY,9,481
"Houston, TX",TUESDAY,10,453
"Houston, TX",TUESDAY,11,284
"Houston, TX",TUESDAY,12,613
"Houston, TX",TUESDAY,13,546
"Houston, TX",TUESDAY,14,665
"Houston, TX",TUESDAY,15,575
"Houston, TX",TUESDAY,16,372
"Houston, TX",TUESDAY,17,627
"Houston, TX",TUESDAY,18,392
"Houston, TX",TUESDAY,19,799
"Houston, TX",TUESDAY,20,277
"Houston, TX",TUESDAY,21,608
"Houston, TX",TUESDAY,22,154
"Houston, TX",TUESDAY,23,24
"Houston, TX",WEDNESDAY,0,23
"Houston, TX",WEDNESDAY,1,2
"Houston, TX",WEDNESDAY,4,11
"Houston, TX",WEDNESDAY,5,118
"Houston, TX",WEDNESDAY,6,263
"Houston, TX",WEDNESDAY,7,680
"Houston, TX",WEDNESDAY,8,643
"Houston, TX",WEDNESDAY,9,511
"Houston, TX",WEDNESDAY,10,633
"Houston, TX",WEDNESDAY,11,389
"Houston, TX",WEDNESDAY,12,643
"Houston, TX",WEDNESDAY,13,534
"Houston, TX",WEDNESDAY,14,688
"Houston, TX",WEDNESDAY,15,579
"Houston, TX",WEDNESDAY,16,374
"Houston, TX",WEDNESDAY,17,603
"Houston, TX",WEDNESDAY,18,406
"Houston, TX",WEDNESDAY,19,841
"Houston, TX",WEDNESDAY,20,274
"Houston, TX",WEDNESDAY,21,626
"Houston, TX",WEDNESDAY,22,152
"Houston, TX",WEDNESDAY,23,30
"Huntsville, AL",FRIDAY,5,29
"Huntsville, AL",FRIDAY,6,36
"Huntsville, AL",FRIDAY,7,12
"Huntsville, AL",FRIDAY,8,6
"Huntsville, AL",FRIDAY,9,17
"Huntsville, AL",FRIDAY,10,14
"Huntsville, AL",FRIDAY,11,2
"Huntsville, AL",FRIDAY,12,21
"Huntsville, AL",FRIDAY,13,11
"Huntsville, AL",FRIDAY,14,13
"Huntsville, AL",FRIDAY,15,2
"Huntsville, AL",FRIDAY,16,11
"Huntsville, AL",FRIDAY,17,3
"Huntsville, AL",FRIDAY,18,29
"Huntsville, AL",FRIDAY,19,4
"Huntsville, AL",FRIDAY,21,2
"Huntsville, AL",FRIDAY,22,1
"Huntsville, AL",MONDAY,5,29
"Huntsville, AL",MONDAY,6,32
"Huntsville, AL",MONDAY,7,14
"Huntsville, AL",MONDAY,8,4
"Huntsville, AL",MONDAY,9,14
"Huntsville, AL",MONDAY,10,13
"Huntsville, AL",MONDAY,11,4
"Huntsville, AL",MONDAY,12,17
"Huntsville, AL",MONDAY,13,11
"Huntsville, AL",MONDAY,14,15
"Huntsville, AL",MONDAY,16,6
"Huntsville, AL",MONDAY,17,6
"Huntsville, AL",MONDAY,18,26
"Huntsville, AL",MONDAY,19,6
"Huntsville, AL",SATURDAY,0,1
"Huntsville, AL",SATURDAY,5,25
"Huntsville, AL",SATURDAY,6,24
"Huntsville, AL",SATURDAY,7,10
"Huntsville, AL",SATURDAY,8,7
"Huntsville, AL",SATURDAY,9,14
"Huntsville, AL",SATURDAY,10,6
"Huntsville, AL",SATURDAY,11,17
"Huntsville, AL",SATURDAY,12,14
"Huntsville, AL",SATURDAY,13,8
"Huntsville, AL",SATURDAY,14,3
"Huntsville, AL",SATURDAY,15,8
"Huntsville, AL",SATURDAY,16,9
"Huntsville, AL",SATURDAY,18,2
"Huntsville, AL",SATURDAY,19,2
"Huntsville, AL",SATURDAY,20,1
"Huntsville, AL",SUNDAY,0,1
"Huntsville, AL",SUNDAY,5,27
"Huntsville, AL",SUNDAY,6,31
"Huntsville, AL",SUNDAY,7,10
"Huntsville, AL",SUNDAY,8,5
"Huntsville, AL",SUNDAY,9,5
"Huntsville, AL",SUNDAY,10,13
"Huntsville, AL",SUNDAY,11,3
"Huntsville, AL",SUNDAY,12,13
"Huntsville, AL",SUNDAY,13,5
"Huntsville, AL",SUNDAY,14,14
"Huntsville, AL",SUNDAY,15,2
"Huntsville, AL",SUNDAY,16,10
"Huntsville, AL",SUNDAY,17,3
"Huntsville, AL",SUNDAY,18,27
"Huntsville, AL",SUNDAY,20,1
"Huntsville, AL",SUNDAY,21,2
"Huntsville, AL",THURSDAY,5,33
"Huntsville, AL",THURSDAY,6,32
"Huntsville, AL",THURSDAY,7,13
"Huntsville, AL",THURSDAY,8,5
"Huntsville, AL",THURSDAY,9,16
"Huntsville, AL",THURSDAY,10,16
"Huntsville, AL",THURSDAY,11,5
"Huntsville, AL",THURSDAY,12,21
"Huntsville, AL",THURSDAY,13,13
"Huntsville, AL",THURSDAY,14,13
"Huntsville, AL",THURSDAY,16,10
"Huntsville, AL",THURSDAY,17,3
"Huntsville, AL",THURSDAY,18,27
"Huntsville, AL",THURSDAY,19,6
"Huntsville, AL",TUESDAY,5,31
"Huntsville, AL",TUESDAY,6,30
"Huntsville, AL",TUESDAY,7,13
"Huntsville, AL",TUESDAY,8,6
"Huntsville, AL",TUESDAY,9,17
"Huntsville, AL",TUESDAY,10,14
"Huntsville, AL",TUESDAY,11,2
"Huntsville, AL",TUESDAY,12,6
"Huntsville, AL",TUESDAY,13,13
"Huntsville, AL",TUESDAY,14,14
"Huntsville, AL",TUESDAY,16,7
"Huntsville, AL",TUESDAY,17,5
"Huntsville, AL",TUESDAY,18,29
"Huntsville, AL",TUESDAY,19,3
"Huntsville, AL",TUESDAY,20,1
"Huntsville, AL",WEDNESDAY,5,32
"Huntsville, AL",WEDNESDAY,6,32
"Huntsville, AL",WEDNESDAY,7,13
"Huntsville, AL",WEDNESDAY,8,4
"Huntsville, AL",WEDNESDAY,9,16
"Huntsville, AL",WEDNESDAY,10,15
"Huntsville, AL",WEDNESDAY,12,13
"Huntsville, AL",WEDNESDAY,13,14
"Huntsville, AL",WEDNESDAY,14,11
"Huntsville, AL",WEDNESDAY,15,2
"Huntsville, AL",WEDNESDAY,16,9
"Huntsville, AL",WEDNESDAY,17,2
"Huntsville, AL",WEDNESDAY,18,30
"Huntsville, AL",WEDNESDAY,19,4
"Huntsville, AL",WEDNESDAY,20,1
"Hyannis, MA",FRIDAY,13,5
"Hyannis, MA",FRIDAY,14,1
"Hyannis, MA",MONDAY,13,1
"Hyannis, MA",SATURDAY,13,1
"Hyannis, MA",SUNDAY,13,6
"Hyannis, MA",THURSDAY,12,1
"Hyannis, MA",THURSDAY,13,1
"Hyannis, MA",TUESDAY,13,2
"Hyannis, MA",WEDNESDAY,13,1
"Idaho Falls, ID",FRIDAY,0,2
"Idaho Falls, ID",FRIDAY,6,13
"Idaho Falls, ID",FRIDAY,7,21
"Idaho Falls, ID",FRIDAY,8,1
"Idaho Falls, ID",FRIDAY,9,2
"Idaho Falls, ID",FRIDAY,10,1
"Idaho Falls, ID",FRIDAY,12,11
"Idaho Falls, ID",FRIDAY,13,21
"Idaho Falls, ID",FRIDAY,14,1
"Idaho Falls, ID",FRIDAY,15,16
"Idaho Falls, ID",FRIDAY,16,1
"Idaho Falls, ID",FRIDAY,17,12
"Idaho Falls, ID",FRIDAY,18,14
"Idaho Falls, ID",FRIDAY,19,2
"Idaho Falls, ID",FRIDAY,20,2
"Idaho Falls, ID",FRIDAY,21,1
"Idaho Falls, ID",MONDAY,0,1
"Idaho Falls, ID",MONDAY,6,9
"Idaho Falls, ID",MONDAY,7,22
"Idaho Falls, ID",MONDAY,8,1
"Idaho Falls, ID",MONDAY,10,1
"Idaho Falls, ID",MONDAY,11,2
"Idaho Falls, ID",MONDAY,12,11
"Idaho Falls, ID",MONDAY,13,23
"Idaho Falls, ID",MONDAY,15,14
"Idaho Falls, ID",MONDAY,17,15
"Idaho Falls, ID",MONDAY,18,16
"Idaho Falls, ID",MONDAY,22,1
"Idaho Falls, ID",SATURDAY,0,2
"Idaho Falls, ID",SATURDAY,6,14
"Idaho Falls, ID",SATURDAY,7,21
"Idaho Falls, ID",SATURDAY,9,1
"Idaho Falls, ID",SATURDAY,12,13
"Idaho Falls, ID",SATURDAY,13,20
"Idaho Falls, ID",SATURDAY,14,1
"Idaho Falls, ID",SATURDAY,15,15
"Idaho Falls, ID",SATURDAY,17,1
"Idaho Falls, ID",SATURDAY,18,1
"Idaho Falls, ID",SATURDAY,21,1
"Idaho Falls, ID",SATURDAY,22,1
"Idaho Falls, ID",SUNDAY,0,3
"Idaho Falls, ID",SUNDAY,6,12
"Idaho Falls, ID",SUNDAY,7,21
"Idaho Falls, ID",SUNDAY,9,1
"Idaho Falls, ID",SUNDAY,12,10
"Idaho Falls, ID",SUNDAY,13,19
"Idaho Falls, ID",SUNDAY,15,17
"Idaho Falls, ID",SUNDAY,17,13
"Idaho Falls, ID",SUNDAY,18,13
"Idaho Falls, ID",SUNDAY,19,1
"Idaho Falls, ID",SUNDAY,20,1
"Idaho Falls, ID",SUNDAY,21,1
"Idaho Falls, ID",THURSDAY,0,2
"Idaho Falls, ID",THURSDAY,6,11
"Idaho Falls, ID",THURSDAY,7,20
"Idaho Falls, ID",THURSDAY,8,4
"Idaho Falls, ID",THURSDAY,9,1
"Idaho Falls, ID",THURSDAY,12,17
"Idaho Falls, ID",THURSDAY,13,18
"Idaho Falls, ID",THURSDAY,15,15
"Idaho Falls, ID",THURSDAY,16,2
"Idaho Falls, ID",THURSDAY,17,12
"Idaho Falls, ID",THURSDAY,18,16
"Idaho Falls, ID",THURSDAY,20,1
"Idaho Falls, ID",TUESDAY,6,12
"Idaho Falls, ID",TUESDAY,7,22
"Idaho Falls, ID",TUESDAY,8,2
"Idaho Falls, ID",TUESDAY,12,13
"Idaho Falls, ID",TUESDAY,13,21
"Idaho Falls, ID",TUESDAY,15,16
"Idaho Falls, ID",TUESDAY,16,1
"Idaho Falls, ID",TUESDAY,17,14
"Idaho Falls, ID",TUESDAY,18,14
"Idaho Falls, ID",TUESDAY,19,2
"Idaho Falls, ID",WEDNESDAY,6,12
"Idaho Falls, ID",WEDNESDAY,7,23
"Idaho Falls, ID",WEDNESDAY,8,1
"Idaho Falls, ID",WEDNESDAY,12,11
"Idaho Falls, ID",WEDNESDAY,13,19
"Idaho Falls, ID",WEDNESDAY,14,3
"Idaho Falls, ID",WEDNESDAY,15,17
"Idaho Falls, ID",WEDNESDAY,16,1
"Idaho Falls, ID",WEDNESDAY,17,13
"Idaho Falls, ID",WEDNESDAY,18,15
"Idaho Falls, ID",WEDNESDAY,21,1
"Indianapolis, IN",FRIDAY,0,5
"Indianapolis, IN",FRIDAY,5,70
"Indianapolis, IN",FRIDAY,6,127
"Indianapolis, IN",FRIDAY,7,122
"Indianapolis, IN",FRIDAY,8,89
"Indianapolis, IN",FRIDAY,9,42
"Indianapolis, IN",FRIDAY,10,46
"Indianapolis, IN",FRIDAY,11,108
"Indianapolis, IN",FRIDAY,12,66
"Indianapolis, IN",FRIDAY,13,36
"Indianapolis, IN",FRIDAY,14,72
"Indianapolis, IN",FRIDAY,15,106
"Indianapolis, IN",FRIDAY,16,116
"Indianapolis, IN",FRIDAY,17,65
"Indianapolis, IN",FRIDAY,18,63
"Indianapolis, IN",FRIDAY,19,62
"Indianapolis, IN",FRIDAY,20,47
"Indianapolis, IN",FRIDAY,21,11
"Indianapolis, IN",FRIDAY,22,4
"Indianapolis, IN",FRIDAY,23,2
"Indianapolis, IN",MONDAY,0,2
"Indianapolis, IN",MONDAY,5,64
"Indianapolis, IN",MONDAY,6,119
"Indianapolis, IN",MONDAY,7,115
"Indianapolis, IN",MONDAY,8,87
"Indianapolis, IN",MONDAY,9,38
"Indianapolis, IN",MONDAY,10,44
"Indianapolis, IN",MONDAY,11,102
"Indianapolis, IN",MONDAY,12,56
"Indianapolis, IN",MONDAY,13,36
"Indianapolis, IN",MONDAY,14,75
"Indianapolis, IN",MONDAY,15,91
"Indianapolis, IN",MONDAY,16,117
"Indianapolis, IN",MONDAY,17,48
"Indianapolis, IN",MONDAY,18,65
"Indianapolis, IN",MONDAY,19,64
"Indianapolis, IN",MONDAY,20,36
"Indianapolis, IN",MONDAY,21,14
"Indianapolis, IN",MONDAY,22,6
"Indianapolis, IN",MONDAY,23,1
"Indianapolis, IN",SATURDAY,0,12
"Indianapolis, IN",SATURDAY,5,45
"Indianapolis, IN",SATURDAY,6,98
"Indianapolis, IN",SATURDAY,7,117
"Indianapolis, IN",SATURDAY,8,110
"Indianapolis, IN",SATURDAY,9,38
"Indianapolis, IN",SATURDAY,10,29
"Indianapolis, IN",SATURDAY,11,49
"Indianapolis, IN",SATURDAY,12,65
"Indianapolis, IN",SATURDAY,13,55
"Indianapolis, IN",SATURDAY,14,79
"Indianapolis, IN",SATURDAY,15,48
"Indianapolis, IN",SATURDAY,16,88
"Indianapolis, IN",SATURDAY,17,44
"Indianapolis, IN",SATURDAY,18,18
"Indianapolis, IN",SATURDAY,19,28
"Indianapolis, IN",SATURDAY,20,12
"Indianapolis, IN",SATURDAY,21,9
"Indianapolis, IN",SATURDAY,22,1
"Indianapolis, IN",SUNDAY,0,15
"Indianapolis, IN",SUNDAY,5,40
"Indianapolis, IN",SUNDAY,6,114
"Indianapolis, IN",SUNDAY,7,93
"Indianapolis, IN",SUNDAY,8,74
"Indianapolis, IN",SUNDAY,9,51
"Indianapolis, IN",SUNDAY,10,43
"Indianapolis, IN",SUNDAY,11,90
"Indianapolis, IN",SUNDAY,12,56
"Indianapolis, IN",SUNDAY,13,40
"Indianapolis, IN",SUNDAY,14,74
"Indianapolis, IN",SUNDAY,15,90
"Indianapolis, IN",SUNDAY,16,109
"Indianapolis, IN",SUNDAY,17,52
"Indianapolis, IN",SUNDAY,18,70
"Indianapolis, IN",SUNDAY,19,66
"Indianapolis, IN",SUNDAY,20,45
"Indianapolis, IN",SUNDAY,21,20
"Indianapolis, IN",SUNDAY,22,7
"Indianapolis, IN",THURSDAY,0,7
"Indianapolis, IN",THURSDAY,5,71
"Indianapolis, IN",THURSDAY,6,125
"Indianapolis, IN",THURSDAY,7,123
"Indianapolis, IN",THURSDAY,8,93
"Indianapolis, IN",THURSDAY,9,42
"Indianapolis, IN",THURSDAY,10,49
"Indianapolis, IN",THURSDAY,11,109
"Indianapolis, IN",THURSDAY,12,59
"Indianapolis, IN",THURSDAY,13,43
"Indianapolis, IN",THURSDAY,14,68
"Indianapolis, IN",THURSDAY,15,96
"Indianapolis, IN",THURSDAY,16,116
"Indianapolis, IN",THURSDAY,17,62
"Indianapolis, IN",THURSDAY,18,62
"Indianapolis, IN",THURSDAY,19,59
"Indianapolis, IN",THURSDAY,20,48
"Indianapolis, IN",THURSDAY,21,26
"Indianapolis, IN",THURSDAY,22,8
"Indianapolis, IN",THURSDAY,23,2
"Indianapolis, IN",TUESDAY,0,4
"Indianapolis, IN",TUESDAY,2,1
"Indianapolis, IN",TUESDAY,5,66
"Indianapolis, IN",TUESDAY,6,115
"Indianapolis, IN",TUESDAY,7,117
"Indianapolis, IN",TUESDAY,8,87
"Indianapolis, IN",TUESDAY,9,42
"Indianapolis, IN",TUESDAY,10,48
"Indianapolis, IN",TUESDAY,11,97
"Indianapolis, IN",TUESDAY,12,60
"Indianapolis, IN",TUESDAY,13,35
"Indianapolis, IN",TUESDAY,14,69
"Indianapolis, IN",TUESDAY,15,98
"Indianapolis, IN",TUESDAY,16,122
"Indianapolis, IN",TUESDAY,17,48
"Indianapolis, IN",TUESDAY,18,67
"Indianapolis, IN",TUESDAY,19,53
"Indianapolis, IN",TUESDAY,20,38
"Indianapolis, IN",TUESDAY,21,17
"Indianapolis, IN",TUESDAY,22,4
"Indianapolis, IN",WEDNESDAY,0,3
"Indianapolis, IN",WEDNESDAY,5,63
"Indianapolis, IN",WEDNESDAY,6,119
"Indianapolis, IN",WEDNESDAY,7,115
"Indianapolis, IN",WEDNESDAY,8,94
"Indianapolis, IN",WEDNESDAY,9,36
"Indianapolis, IN",WEDNESDAY,10,57
"Indianapolis, IN",WEDNESDAY,11,93
"Indianapolis, IN",WEDNESDAY,12,56
"Indianapolis, IN",WEDNESDAY,13,39
"Indianapolis, IN",WEDNESDAY,14,72
"Indianapolis, IN",WEDNESDAY,15,93
"Indianapolis, IN",WEDNESDAY,16,130
"Indianapolis, IN",WEDNESDAY,17,57
"Indianapolis, IN",WEDNESDAY,18,50
"Indianapolis, IN",WEDNESDAY,19,62
"Indianapolis, IN",WEDNESDAY,20,39
"Indianapolis, IN",WEDNESDAY,21,15
"Indianapolis, IN",WEDNESDAY,22,3
"International Falls, MN",FRIDAY,5,12
"International Falls, MN",FRIDAY,6,2
"International Falls, MN",FRIDAY,8,1
"International Falls, MN",FRIDAY,9,1
"International Falls, MN",FRIDAY,10,1
"International Falls, MN",FRIDAY,17,14
"International Falls, MN",FRIDAY,18,1
"International Falls, MN",FRIDAY,19,2
"International Falls, MN",MONDAY,0,1
"International Falls, MN",MONDAY,5,14
"International Falls, MN",MONDAY,6,2
"International Falls, MN",MONDAY,16,1
"International Falls, MN",MONDAY,17,15
"International Falls, MN",MONDAY,19,1
"International Falls, MN",SATURDAY,5,13
"International Falls, MN",SATURDAY,6,4
"International Falls, MN",SATURDAY,7,1
"International Falls, MN",SATURDAY,13,1
"International Falls, MN",SUNDAY,0,1
"International Falls, MN",SUNDAY,5,13
"International Falls, MN",SUNDAY,6,1
"International Falls, MN",SUNDAY,7,1
"International Falls, MN",SUNDAY,10,1
"International Falls, MN",SUNDAY,19,1
"International Falls, MN",THURSDAY,5,14
"International Falls, MN",THURSDAY,6,3
"International Falls, MN",THURSDAY,10,1
"International Falls, MN",THURSDAY,17,16
"International Falls, MN",THURSDAY,19,1
"International Falls, MN",TUESDAY,0,1
"International Falls, MN",TUESDAY,5,13
"International Falls, MN",TUESDAY,6,3
"International Falls, MN",TUESDAY,17,14
"International Falls, MN",TUESDAY,18,3
"International Falls, MN",WEDNESDAY,5,16
"International Falls, MN",WEDNESDAY,6,1
"International Falls, MN",WEDNESDAY,17,15
"International Falls, MN",WEDNESDAY,18,1
"International Falls, MN",WEDNESDAY,19,1
"Iron Mountain/Kingsfd, MI",FRIDAY,5,14
"Iron Mountain/Kingsfd, MI",FRIDAY,6,3
"Iron Mountain/Kingsfd, MI",FRIDAY,12,1
"Iron Mountain/Kingsfd, MI",FRIDAY,13,15
"Iron Mountain/Kingsfd, MI",FRIDAY,15,1
"Iron Mountain/Kingsfd, MI",FRIDAY,17,1
"Iron Mountain/Kingsfd, MI",MONDAY,0,2
"Iron Mountain/Kingsfd, MI",MONDAY,5,12
"Iron Mountain/Kingsfd, MI",MONDAY,6,2
"Iron Mountain/Kingsfd, MI",MONDAY,8,1
"Iron Mountain/Kingsfd, MI",MONDAY,10,1
"Iron Mountain/Kingsfd, MI",MONDAY,12,2
"Iron Mountain/Kingsfd, MI",MONDAY,13,13
"Iron Mountain/Kingsfd, MI",MONDAY,19,1
"Iron Mountain/Kingsfd, MI",SATURDAY,5,12
"Iron Mountain/Kingsfd, MI",SATURDAY,6,6
"Iron Mountain/Kingsfd, MI",SATURDAY,12,8
"Iron Mountain/Kingsfd, MI",SATURDAY,13,10
